Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"EPS diluted, Trailing 12 months","EPS diluted, Trailing 12 months - Currency","EPS diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst Rating
STG,Sunlands Technology Group,6.73,USD,5.81761006,6196,2.154456,86290714,USD,1.51344787,4.4468,USD,-35.00635788,0,Commercial services,
STKH,Steakholder Foods Ltd.,1.24,USD,-6.76691729,10478,0.3233731,3753873,USD,,,,,0,Consumer non-durables,
STKS,"The ONE Group Hospitality, Inc.",3.02,USD,1.34228188,4576,0.05919187,93178078.73825504,USD,,-0.801,USD,-630.46357616,0,Consumer services,Buy
STRM,"Streamline Health Solutions, Inc.",3.2881,USD,1.17230769,6284,0.44564215,14050625.95870769,USD,,-2.3761,USD,54.2097859,0,Technology services,
STRR,"Star Equity Holdings, Inc.",2.35,USD,4.21286031,2014,0.29330382,7563307.7383592,USD,,-2.5868,USD,-134.81420669,0,Health technology,Strong buy
STTK,"Shattuck Labs, Inc.",1.21,USD,-1.62601626,29137,0.08384242,57765047.82113821,USD,,-1.5295,USD,31.68215115,0,Health technology,Neutral
SUP,"Superior Industries International, Inc.",1.655,USD,-0.30120482,3928,0.05311115,47806416.73795182,USD,,-3.9488,USD,1.53355111,0,Producer manufacturing,Buy
SURG,"SurgePays, Inc.",1.23,USD,8.84955752,37466,0.45298303,24798702.69026549,USD,,-1.1118,USD,-178.71150442,0,Technology services,Buy
SVIN,Scheid Vineyards Inc.,4.01,USD,-5.64705882,101,0.09964483,3759580,USD,,-27.9663,USD,-1027.08257768,0,Consumer non-durables,
SVT,"Servotronics, Inc.",10.27,USD,-3.83016276,673,0.30509089,26232007,USD,175.55555556,0.0585,USD,,0,Producer manufacturing,
SVVB,Savi Financial Corporation,15.283,USD,-0.11111111,1120,1.17486625,52473751.58198373,USD,,-0.5071,USD,-171.14197531,0,Finance,
SWAG,"Stran & Company, Inc.",1.024,USD,-0.58252427,2563,0.22216829,19055009.55339806,USD,,-0.0194,USD,77.77777778,0,Commercial services,
SWIN,Solowin Holdings,1.75,USD,5.42168675,421195,1.92216245,27964998.94578313,USD,,-0.0981,USD,-484.70588235,0,Finance,
SWVL,Swvl Holdings Corp,4.75,USD,0.63559322,3371,0.4770193,50917923.88771187,USD,,-0.5234,USD,-106.46803673,0,Transportation,
SXTC,"China SXT Pharmaceuticals, Inc.",4.6101,USD,-1.70362473,6093,0.02404685,10523954.9563113,USD,,,,,0,Health technology,
SXTP,"60 Degrees Pharmaceuticals, Inc.",1.6466,USD,3.55974843,18701,0.16786548,2425295.78075472,USD,,-44.6755,USD,,0,Health technology,Neutral
SYBX,"Synlogic, Inc.",1.315,USD,0.38167939,390,0.03833451,15380383.54580153,USD,,-4.1543,USD,67.333218,0,Health technology,
SYNX,Silynxcom Ltd.,3.7993,USD,-2.58205128,1315,0.48732582,19946325.97417949,USD,,-0.2918,USD,39.97119934,0,Electronic technology,
SYPR,"Sypris Solutions, Inc.",1.57,USD,-3.08641975,16622,0.40360628,36144554.53703704,USD,,-0.1329,USD,-650.84745763,0,Producer manufacturing,
SYT,"SYLA Technologies Co., Ltd.",2,USD,0.31599539,6249,0.39190969,52870135,USD,20.83333333,0.096,USD,-17.02679343,1.13954,Technology services,
SYTA,"Siyata Mobile, Inc.",2.7499,USD,3.37969925,55807,0.01826643,2705167.60413534,USD,,-329.2605,USD,92.05261793,0,Electronic technology,Neutral
TACT,TransAct Technologies Incorporated,3.89,USD,2.36842105,3458,0.33278479,38940291.18684211,USD,,-0.1971,USD,-139.00653077,0,Electronic technology,Strong buy
TAIT,Taitron Components Incorporated,2.54,USD,-0.39215686,1401,0.20460918,15293796.20392157,USD,11.39013453,0.223,USD,-22.65001734,7.84314,Distribution services,
TANH,Tantech Holdings Ltd.,2.6955,USD,2.91703257,19291,0.0445044,3204709.80623115,USD,2.32470893,1.1595,USD,-36.04875627,0,Process industries,
TBBA,TEB Bancorp Inc.,6.74,USD,3.69230769,1000,0.19762455,17688071.00303031,USD,,-0.6948,USD,-67.54280203,0,Finance,
TBLT,TOUGHBUILT INDUSTRIES INC,2.35,USD,0,412,0.72714437,3391355.5,USD,,,,,0,Consumer non-durables,
TBMC,Trailblazer Merger Corporation I,11.34,USD,0.3539823,2450,0.39122381,51019982.49867374,USD,71.95431472,0.1576,USD,114.71389646,0,Finance,
TBNK,Territorial Bancorp Inc.,8.32,USD,-0.71599045,1667,0.19752121,73483984.42004775,USD,,-0.499,USD,-187.31408574,0.477327,Finance,Neutral
TBTC,"Table Trac, Inc.",4.15,USD,4.03088339,1799,0.39123154,19237605.37804879,USD,11.68027019,0.3553,USD,17.7269715,0.731707,Technology services,
TCBC,"TC Bancshares, Inc.",15.49,USD,-1.33757962,12839,0.37317793,65515697,USD,,,,,0.645578,Finance,
TCBS,"Texas Community Bancshares, Inc.",16.3,USD,-1.21271992,1043,0.20730229,50785126.05378149,USD,,-0.7198,USD,-13187.27272727,0.969691,Finance,
TCNB,Town Center Bank (IL),5.99,USD,-0.16666667,4277,1.42135522,13978622.89874477,USD,,,,,0,Finance,
TCRT,"Alaunos Therapeutics, Inc.",1.53,USD,2.68456376,1461,0.1589149,2449915.06711409,USD,,-7.3568,USD,68.32106102,0,Health technology,
TDCB,Third Century Bancorp,9.15,USD,0,250,0.27901786,10799937.94565218,USD,8.20848659,1.1147,USD,29.46573751,2.17391,Finance,
TELA,"TELA Bio, Inc.",2.42,USD,3.41880342,34909,0.19850731,95320028.31623933,USD,,-1.6874,USD,18.06749211,0,Health technology,Strong buy
TENX,"Tenax Therapeutics, Inc.",6,USD,-0.66225166,412824,15.89606549,20453435.7615894,USD,,-15.9427,USD,85.7257845,0,Health technology,Strong buy
TETEF,Technology & Telecommunication Acquisition Corporation,11.659,USD,4.00535236,200,0.0182357,69671160.3250865,USD,,-0.0661,USD,-148.78228782,0,Finance,
TGAAF,Target Global Acquisition I Corp.,11.64,USD,0,124,0.03626261,83265943,USD,,-0.5181,USD,-320.3743088,0,Finance,
TGEN,Tecogen Inc,2.35,USD,0,4344,0.01770948,58398113,USD,,-0.2181,USD,-29.82142857,0,Producer manufacturing,
THAR,"Tharimmune, Inc.",1.3743,USD,-7.76510067,14274,0.13907591,2657554.93087248,USD,,-10.9087,USD,95.51386918,0,Health technology,Strong buy
TIKK,Tel-Instrument Electronics Corp.,3,USD,-1.31578947,300,0.15317063,9767661.3559322,USD,,-0.3865,USD,-182.73591807,0,Electronic technology,
TIRX,TIAN RUIXIANG Holdings Ltd,1.5001,USD,-0.25930851,1932,0.13050086,15258897.51117022,USD,,-3.2634,USD,14.86486486,0,Finance,
TISI,"Team, Inc.",16.675,USD,0.87719298,4969,0.50979789,74791419.16666667,USD,,-12.2908,USD,-156.23638793,0,Commercial services,
TKCI,"Turnkey Capital, Inc.",1.1,USD,-9.83606557,383,0.42157402,464911,USD,,,,,0,Commercial services,
TKLF,"Tokyo Lifestyle Co., Ltd.",3.42,USD,0.5852769,1007,0.13600205,14355292,USD,1.91093479,1.7897,USD,61.29235761,0,Retail trade,
TLF,"Tandy Leather Factory, Inc.",3.04,USD,-0.9771987,32611,0.40035209,25829605.57654724,USD,31.34020619,0.097,USD,-78.37717343,0,Retail trade,
TLIS,Talis Biomedical Corporation,1.68,USD,-4,219,0.24835564,53233308,USD,,-28.0181,USD,41.59196658,0,Health technology,
TMAK,"Touchmark Bancshares, Inc.",9,USD,-7.12074303,2400,2.13390237,40283021.50882826,USD,6.53262684,1.3777,USD,-21.02155469,0,Finance,
TNMG,TNL Mediagene,1.87,USD,-1.05820106,1064,0.00151793,49085125.3968254,USD,,-0.3116,USD,,0,Technology services,
TNON,"Tenon Medical, Inc.",1.27,USD,0.79365079,2674,0.03786114,3983467.88888889,USD,,-31.4642,USD,86.55569115,0,Health services,Strong buy
TNXP,Tonix Pharmaceuticals Holding Corp.,9.41,USD,20.64102564,903159,1.91677199,52606088.65641025,USD,,-20.5574,USD,-83.05462058,0,Health technology,Strong buy
TOP,TOP Financial Group Limited,1.26,USD,3.27868852,6088,0.10610468,46639919.36065573,USD,,-0.0843,USD,-156.46349632,0,Finance,
TOPP,Toppoint Holdings Inc.,1.89,USD,-1.04712042,14335,0.53695775,33075000,USD,,,,,0,Transportation,
TOPS,"TOP Ships, Inc.",6.02,USD,0.33333333,958,0.0818195,27849704.93666667,USD,,-4.9112,USD,-190.75822815,0,Transportation,
TORM,"TOR Minerals International, Inc.",1.1,USD,0,440,0.12154696,3896200,USD,,-0.797,USD,-111.29374337,0,Process industries,
TORO,Toro Corp.,2.5937,USD,-1.38022814,3771,0.1684821,49523693.59695818,USD,2.4228865,1.0705,USD,,0,Transportation,
TOVX,"Theriva Biologics, Inc.",1.33,USD,2.30769231,3360,0.09994586,3700657.47692308,USD,,-33.0574,USD,-12.00658675,0,Health technology,
TPCS,TechPrecision Corporation,2.75,USD,0,2359,0.03297433,26571944,USD,,-0.9076,USD,-306.26678603,0,Producer manufacturing,
TPET,Trio Petroleum Corp.,1.21,USD,-1.62601626,41446,0.09423319,8417599.1300813,USD,,-4.4534,USD,7.74744169,0,Energy minerals,
TPIC,"TPI Composites, Inc.",1.08,USD,-7.69230769,303232,0.21428555,51417867.6923077,USD,,-5.0572,USD,-20.79203191,0,Producer manufacturing,Neutral
TRAC,TRACK DATA CORP,20,USD,0,755,11.02189781,1658400,USD,,,,,0,Technology services,
TRAW,"Traws Pharma, Inc.",2.41,USD,0.83682008,26460,0.12859017,8798261.61924686,USD,,-141.3453,USD,-487.25772476,0,Health technology,
TRNR,Interactive Strength Inc.,2.6,USD,1.96078431,4160808,0.06038711,3900551.60784314,USD,,-7796.52,USD,55.31455401,0,Retail trade,
TRSG,Tungray Technologies Inc,1.62,USD,-2.40963855,6236,1.20918328,26492600,USD,,,,,0,Producer manufacturing,
TRT,Trio-Tech International,6.02,USD,0.33333333,5339,0.65835553,25594361.1,USD,45.77946768,0.1315,USD,-37.38095238,0,Producer manufacturing,
TRVN,"Trevena, Inc.",1.49,USD,-11.30952381,5539,2.44915104,1287044,USD,,-46.9128,USD,33.09812355,0,Health technology,
TTNP,"Titan Pharmaceuticals, Inc.",3.96,USD,-2.22222222,10894,0.1540415,3620366.93333333,USD,,-6.8882,USD,16.62793512,0,Health technology,
TURB,"Turbo Energy, S.A.",2.4,USD,2.72213662,174,0.01891243,23404046,USD,,-0.41,USD,-987.5331565,0,Technology services,
TURN,180 Degree Capital Corp.,3.93,USD,-0.13721604,320,0.0109969,39354552,USD,,-0.3866,USD,71.72116158,0,Finance,
TVLF,"Tennessee Valley Financial Holdings, Inc.",7.15,USD,-0.69444444,1600,1.13475177,10839400,USD,,,,,0,Finance,
TZUP,Thumzup Media Corporation,3.275,USD,-3.95894428,3649,0.02713106,30751289.58944282,USD,,,,,0,Technology services,
UAVS,"AgEagle Aerial Systems, Inc.",1.295,USD,-2.63157895,74916,0.12217251,15001354,USD,,-240.6325,USD,65.94550035,0,Electronic technology,
UBCP,"United Bancorp, Inc.",13.49,USD,1.81132075,608,0.0866949,78092169.36981131,USD,10.55886036,1.2776,USD,-18.73807404,5.32075,Finance,Strong buy
UBX,"Unity Biotechnology, Inc.",1.7031,USD,0.77514793,13120,0.10997071,28697830.58112426,USD,,-1.3191,USD,63.90477494,0,Health technology,Strong buy
UBXG,U-BX Technology Ltd.,2.97,USD,-0.30546138,1762,0.05140668,10055252.97573093,USD,,-0.0273,USD,-479.16666667,0,Commercial services,
UCAR,U Power Limited,2.5747,USD,2.57768924,1867,0.05492016,10366193.54183267,USD,,-2.7929,USD,,0,Consumer durables,
UCL,uCloudlink Group Inc.,1.4499,USD,9.84090909,33159,0.420948,49432114,USD,12.93398751,0.1121,USD,16.28630705,0,Technology services,Strong buy
UEIC,Universal Electronics Inc.,7.25,USD,1.25698324,4988,0.04009514,94452008.69413409,USD,,-1.8569,USD,75.79892608,0,Consumer durables,Strong buy
UFI,"Unifi, Inc. New",5.385,USD,0.46641791,5006,0.08321227,98821728.39738804,USD,,-1.8259,USD,38.38496322,0,Process industries,
UG,"United-Guardian, Inc.",10.15,USD,0.4950495,19794,2.92252949,46632335,USD,13.38167436,0.7585,USD,38.10997815,6.89655,Process industries,
UK,Ucommune International Ltd,1.119,USD,4.57943925,3111,0.03432275,819070.35140187,USD,,-1.4939,USD,95.81225069,0,Finance,
ULBI,Ultralife Corporation,5.979,USD,1.85689949,6099,0.10107455,99412414.3681431,USD,11.04971355,0.5411,USD,113.70458136,0,Producer manufacturing,Strong buy
UMAC,"Unusual Machines, Inc.",5.67,USD,-2.9109589,284217,0.20839248,85741843.88527396,USD,,-0.9964,USD,-351.67724388,0,Electronic technology,Strong buy
UNEH,"Universal New Energy Holding Group, Inc.",1.55,USD,3.33333333,701,0.8545654,18763000,USD,,,,,0,Technology services,
UNIB,"University Bancorp, Inc.",15.75,USD,-5.12048193,5293,5.09628346,81914160.99999999,USD,,,,,1.26984,Finance,
UNIF,U & I Financial Corp,3.95,USD,0,300,0.12748598,20625185,USD,,,,,0,Finance,
UNTN,"United Tennessee Bankshares, Inc.",17,USD,0,1200,0.77061392,14459469,USD,,,,,3.58824,Finance,
UONE,"Urban One, Inc.",1.37,USD,0.73529412,2158,0.09502547,42130710.43382353,USD,,-1.6867,USD,-857.38661877,0,Consumer services,
UPLD,"Upland Software, Inc.",3.07,USD,-0.96774194,57575,0.30657157,84243773.93870966,USD,,-4.5163,USD,24.07282875,0,Technology services,
UPXI,"Upexi, Inc.",2.48,USD,-0.20120724,5098,0.02443861,3275891.38028169,USD,,,,,0,Health technology,
USEA,United Maritime Corporation,1.674,USD,4.625,44652,0.54895635,14805302.74875,USD,,-0.2705,USD,-108.01528979,18.75,Transportation,Strong buy
USEG,U.S. Energy Corp.,1.515,USD,0.33112583,133992,0.23183563,53272051.35099337,USD,,-1.3143,USD,-131.67636171,0,Energy minerals,Buy
USIO,"Usio, Inc.",1.51,USD,3.42465753,27499,0.2259803,40966806.78082192,USD,15.29888551,0.0987,USD,,0,Finance,Strong buy
USMT,US Metro Bancorp,3.7,USD,-1.33333333,200,0.02407029,7326000,USD,,,,,2.42915,Finance,
UTSI,UTStarcom Holdings Corp,2.4519,USD,3.8940678,197,0.04499772,23135063.48580509,USD,,-0.4403,USD,26.34660422,0,Electronic technology,
UUU,"Universal Security Instruments, Inc.",1.96,USD,-0.50761421,9299,0.37113608,4533258.1319797,USD,,-0.5528,USD,-449.87341772,0,Electronic technology,
UWHR,Uwharrie Capital Corp,8.2501,USD,-10.42236699,110,0.06601452,57454895,USD,6.42681312,1.2837,USD,9.00985054,0,Finance,
VANI,"Vivani Medical, Inc.",1.09,USD,-0.90909091,14159,0.19886013,64565811.10909091,USD,,-0.4405,USD,16.87110776,0,Health technology,Strong buy
VBIX,ViewBix Inc.,1.3,USD,-1.51515152,3000,1.46170337,27533590,USD,,-0.9284,USD,-946.67418264,0,Electronic technology,
VCNX,"Vaccinex, Inc.",1.16,USD,0,186,0.04867963,3015685,USD,,-12.5783,USD,85.01159435,0,Health technology,
VDKB,Vodka Brands Corp,1.2,USD,-0.82644628,200,0.55202871,15311018.6440678,USD,,,,,0,Distribution services,
VEEA,Veea Inc.,1.83,USD,6.39534884,4736,0.08079319,66251119.74418605,USD,,-1.4761,USD,-1323.43297975,0,Technology services,
VERB,"Verb Technology Company, Inc.",4.93,USD,0.20325203,7136,0.1235733,4896082.20121951,USD,,-57.238,USD,97.38671727,0,Technology services,
VERO,Venus Concept Inc.,2.9001,USD,-7.93333333,21284,0.10615461,1912822.17933333,USD,,-88.1826,USD,-15.20586333,0,Health technology,Neutral
VGI,Virtus Global Multi-Sector Income Fund,7.85,USD,-0.30480061,2575,0.08485747,89079300,USD,7.70363101,1.019,USD,118.52884409,12.192,Miscellaneous,
VHC,VirnetX Holding Corp,9.17,USD,0,1886,0.41987622,34196051,USD,,-5.2822,USD,58.00979363,0,Technology services,
VICP,"Vicapsys Life Sciences, Inc.",2.4,USD,17.07317073,150,0.29591635,77691117.65853658,USD,,-0.0412,USD,-25.99388379,0,Health technology,
VIGL,"Vigil Neuroscience, Inc.",2.33,USD,3.09734513,29026,0.1056145,95249202.00884956,USD,,-2.0691,USD,-1.27257599,0,Health technology,Strong buy
VISL,"Vislink Technologies, Inc.",2.32,USD,-7.2,2713,0.27671814,5717451.616,USD,,-3.5271,USD,31.79735087,0,Distribution services,
VLT,Invesco High Income Trust II,10.975,USD,0.04557885,4668,0.18266198,71283500,USD,8.09783812,1.3553,USD,111.13880667,10.5451,Miscellaneous,
VMCA,Valuence Merger Corp. I,11.77,USD,0.04249894,303,0.04264602,86743633.46196344,USD,85.41364296,0.1378,USD,-35.96654275,0,Finance,
VNCE,Vince Holding Corp.,2.4082,USD,-2.10569106,1550,0.03012686,30366510.18284553,USD,6.66168741,0.3615,USD,-76.28730731,0,Consumer non-durables,Strong buy
VNJA,Vanjia Corporation,2.65,USD,3.92156863,100,0.12360939,15899998.98076923,USD,2208.33333333,0.0012,USD,-58.62068966,0,Consumer durables,
VOC,VOC Energy Trust,3.08,USD,0.3257329,8062,0.1024049,52359998.99674267,USD,3.97419355,0.775,USD,-25.12077295,20.3583,Miscellaneous,
VRA,"Vera Bradley, Inc.",2.785,USD,-0.71301248,68768,0.32060795,77218196.75935829,USD,,-0.5896,USD,2.4164184,0,Consumer non-durables,Strong buy
VRAR,"The Glimpse Group, Inc.",1.25,USD,-1.57480315,30237,0.143304,26304694.88188977,USD,,-0.3644,USD,79.07911356,0,Technology services,Strong buy
VRAX,Virax Biolabs Group Limited,1.49,USD,1.36054422,23839,0.11073609,6469509.04761905,USD,,-2.3738,USD,43.75947688,0,Finance,
VS,Versus Systems Inc.,2.1659,USD,3.63157895,5354,0.05884389,5948654.7131579,USD,,-4.5915,USD,89.88429118,0,Technology services,
VSEE,"VSee Health, Inc.",1.31,USD,4.8,13426,0.12649665,20520859.704,USD,,-4.4689,USD,-806.83847403,0,Technology services,Strong buy
VTGN,"Vistagen Therapeutics, Inc.",2.68,USD,1.13207547,15025,0.08316755,77350391.59245282,USD,,-1.5848,USD,54.90681463,0,Health technology,Strong buy
VTSI,"VirTra, Inc.",5.65,USD,3.86029412,10817,0.14805031,63570550.21139706,USD,10.75985527,0.5251,USD,-18.05555556,0,Technology services,Strong buy
VTVT,vTv Therapeutics Inc.,17.37,USD,1.34189032,4117,0.36802303,55403410.77829639,USD,,-4.5284,USD,57.12716807,0,Health technology,Strong buy
VTYB,Victory Bancorp Inc.,10.4,USD,-0.95238095,106,0.06272932,20280801,USD,12.5801379,0.8267,USD,-22.32453256,2.5,Finance,
VVOS,"Vivos Therapeutics, Inc.",3.2676,USD,0.85185185,12638,0.05825201,19244595.7537037,USD,,-4.946,USD,66.35419926,0,Health technology,Strong buy
VWFB,"VWF Bancorp, Inc.",13.6275,USD,-0.74654042,200,0.05530973,23951407.52997779,USD,,-2.38,USD,-346.8644386,0,Finance,
VYNE,VYNE Therapeutics Inc.,2.4,USD,3.8961039,10589,0.16406422,35403436.88311688,USD,,-0.8519,USD,91.5935622,0,Health technology,Strong buy
WAFU,Wah Fu Education Group Limited,2.0122,USD,3.72164948,40822,0.00293764,8874927.37989691,USD,,,,,0,Commercial services,
WAVE,Eco Wave Power Global AB (publ),7.545,USD,1.95945946,1935,0.08748728,43228806,USD,,-0.3992,USD,-14.05714286,0,Utilities,Strong buy
WCFB,"WCF Bancorp, Inc.",6.91,USD,-1.28571429,564,0.2687634,13808943.0205528,USD,,-0.0259,USD,84.38818565,2.83487,Finance,
WCRS,"Western Capital Resources, Inc.",10.25,USD,13.88888889,1150,0.47561934,93357512.5,USD,,,,,0.97561,Distribution services,
WCT,Wellchange Holdings Company Limited,2.68,USD,2.68199234,576565,0.10788205,56990195.89272032,USD,,,,,0,Technology services,
WELNF,Integrated Wellness Acquisition Corp.,11.86,USD,0,847,,84563190.03767267,USD,263.55555556,0.045,USD,-70.1986755,0,Finance,
WELX,Winland Holdings Corporation,5.07,USD,0,500,0.31828888,19215298.94043887,USD,6.54109147,0.7751,USD,,0,Electronic technology,
WETH,Wetouch Technology Inc.,1.43,USD,1.41843972,8878,0.06572942,17062029.78723405,USD,5.15315315,0.2775,USD,-74.38382719,0,Electronic technology,
WETO,Webus International Limited,3.7,USD,2.77777778,14274,,81400000,USD,,-0.0255,USD,77.92207792,0,Transportation,
WFCF,"Where Food Comes From, Inc.",11,USD,-2.65486726,465,0.09009009,57564561.41592921,USD,27.71478962,0.3969,USD,4.4198895,0,Commercial services,
WHLM,"Wilhelmina International, Inc.",3.58,USD,0,112,0.03666241,18463292,USD,31.99285076,0.1119,USD,18.78980892,0,Commercial services,
WHLR,"Wheeler Real Estate Investment Trust, Inc.",1.37,USD,-8.66666667,554922,0.27948451,1749649,USD,,-1476.7986,USD,98.94087715,0,Finance,
WINT,"Windtree Therapeutics, Inc.",2.1537,USD,-4.28,182825,0.16979669,1507590,USD,,-931.6645,USD,94.7750104,0,Health technology,Neutral
WINV,WinVest Acquisition Corp.,12.9,USD,2.38095238,150,0.19206146,43438593.90070922,USD,,-0.4493,USD,-113.34283001,0,Finance,
WLGS,"Wang & Lee Group, Inc.",5.17,USD,3.19361277,807947,0.95104694,89740467.86427146,USD,2461.9047619,0.0021,USD,,0,Industrial services,
WNMLA,Winmill & Co. Incorporated,3.75,USD,0,100,0.0634397,6116250,USD,,,,,0,Finance,
WPFH,"WPF Holdings, Inc.",2.895,USD,-12.27272727,2590,1.092827,323817,USD,,-0.0057,USD,99.99307561,0,Industrial services,
WRAP,"Wrap Technologies, Inc.",2.1404,USD,3.40096618,28662,0.10159629,98207764.33004832,USD,,-0.409,USD,-9.65147453,0,Health technology,
WSTL,"Westell Technologies, Inc.",1.78,USD,-9.18367347,29244,1.60023639,19794107,USD,13.4542706,0.1323,USD,-35.14705882,0,Electronic technology,
WTMA,Welsbach Technology Metals Acquisition Corp.,11.17,USD,0,1158,1.89061224,37606762.816,USD,,-0.0646,USD,9.01408451,0,Finance,
WVFC,WVS Financial Corp.,12.4,USD,-0.08058018,100,0.08494733,23287894.00399202,USD,12.61572897,0.9829,USD,15.71697669,3.19361,Finance,
WVVI,"Willamette Valley Vineyards, Inc.",5.91,USD,-1.59676318,5528,0.78240439,29340365.68041426,USD,,-0.6135,USD,-7.99155078,0,Consumer non-durables,
WYY,WidePoint Corporation,3.405,USD,3.18181818,9244,0.34417922,33374679.12727273,USD,,-0.3212,USD,75.80049725,0,Technology services,Strong buy
XBIO,"Xenetic Biosciences, Inc.",4.005,USD,2.95894496,608,0.11965677,6176267.21381012,USD,,-2.6479,USD,9.32780879,0,Health technology,Neutral
XBIT,XBiotech Inc.,3.2376,USD,2.4556962,3837,0.06848643,98693319.15113924,USD,,-1.0724,USD,-41.1609846,0,Health technology,
XBP,"XBP Europe Holdings, Inc.",1.335,USD,1.90839695,104836,0.30771462,40533756.10305345,USD,,,,,0,Technology services,
XCH,XCHG Limited,1.2101,USD,7.08849558,61586,0.3550968,67180238,USD,,,,,0,Producer manufacturing,
XCUR,"Exicure, Inc.",10.25,USD,-28.22128852,90433,2.14698132,26708434.3312325,USD,,-2.2598,USD,-126.39090017,0,Health technology,
XGN,Exagen Inc.,2.99,USD,-0.66445183,9175,0.10247263,52735459.45182724,USD,,-0.9383,USD,49.64580874,0,Health services,Strong buy
XIN,Xinyuan Real Estate Co Ltd,2.8958,USD,3.32548348,4513,0.13456418,15732899,USD,0.48170204,6.0116,USD,,0,Finance,
XOS,"Xos, Inc.",3.95,USD,2.5974026,15477,0.00151809,31715910.44155845,USD,,-6.6773,USD,53.5505099,0,Consumer durables,Buy
XPON,Expion360 Inc.,1,USD,1.01010101,11008,0.10282373,3144467.67676768,USD,,-117.606,USD,-19.68249122,0,Producer manufacturing,
XTIA,"XTI Aerospace, Inc.",2.9999,USD,20.96370968,317702,1.79193999,5544178.09112903,USD,,,,,0,Technology services,Strong buy
XXII,"22nd Century Group, Inc",2.06,USD,8.42105263,40645,0.37828762,3537203.23157895,USD,,-2978.0784,USD,83.15162002,0,Health technology,
XYLO,Xylo Technologies Ltd.,4.6,USD,21.37203166,11365,0.87241882,2832389,USD,,-23.5862,USD,0.66668071,0,Health technology,
YAAS,Youxin Technology Ltd,2.31,USD,2.21238938,39346,0.77970152,77500497.95575222,USD,,-0.041,USD,48.49246231,0,Technology services,
YHC,LQR House Inc.,1.568,USD,-9.88505747,2917255,9.56977815,35517397.90344828,USD,,-2.8993,USD,88.62609255,0,Commercial services,Strong buy
YHNA,YHN Acquisition I Limited,10.12,USD,-0.09871668,562,0.10010866,80707000,USD,,,,,0,Finance,
YI,"111, Inc.",9.0204,USD,4.40277778,10868,0.33125461,74013977,USD,,-4.1534,USD,16.51792893,0,Distribution services,
YIBO,Planet Image International Limited,1.63,USD,10.13513514,18236,0.25910255,87827011.30405405,USD,10.69553806,0.1524,USD,3.25203252,0,Consumer durables,
YJ,Yunji Inc. - American Depository Shares,1.74,USD,1.75438596,10182,0.84483202,8628647,USD,,-2.9293,USD,25.16987687,0,Retail trade,
YOSH,Yoshiharu Global Co.,10,USD,12.48593926,62886,0.53711717,14425871.76602925,USD,,-2.3795,USD,28.87248162,0,Consumer services,
YOTA,Yotta Acquisition Corporation,11.37,USD,-1.3876843,418,0.120621,41871209.72715348,USD,86.20166793,0.1319,USD,-12.12524983,0,Finance,
YQ,17 Education & Technology Group Inc.,1.95,USD,-1.01522843,2787,0.29233448,15106842,USD,,-3.8765,USD,18.03746617,0,Technology services,
YSXT,"YSX Tech. Co., Ltd",2.78,USD,1.82777188,8564,0.10720679,64634999.99999999,USD,,,,,0,Finance,
YTRA,"Yatra Online, Inc.",1,USD,1.26582278,2374,0.03366106,61922425.31645569,USD,,-0.0061,USD,89.8163606,0,Consumer services,Strong buy
YYGH,YY Group Holding Limited,1.76,USD,-1.67597765,38669,0.63749007,73973193.29608938,USD,,,,,0,Commercial services,
ZBAI,ATIF Holdings Limited,1.12,USD,4.6728972,9167,0.36934817,19395546.61682243,USD,,-0.2689,USD,23.75956904,0,Finance,
ZBAO,Zhibao Technology Inc.,1.3658,USD,-0.30656934,1145,0.02351694,43055158.18715328,USD,24.17345133,0.0565,USD,,0,Finance,
ZCMD,Zhongchao Inc.,1.28,USD,4.91803279,4244,0.64621241,32275064,USD,,-0.2199,USD,26.20805369,0,Commercial services,
ZDGE,"Zedge, Inc.",2.3034,USD,-1.1416309,2494,0.05442444,32578737.97030043,USD,,-0.6752,USD,-58.31184056,0,Technology services,Strong buy
ZENA,"ZenaTech, Inc.",3,USD,5.63380282,64343,0.34522592,51924929.5774648,USD,,-0.0304,USD,-768.57142857,0,Technology services,
ZENV,Zenvia Inc.,1.8,USD,16.12903226,87991,0.45932137,50524288.25806452,USD,,-0.2501,USD,71.64399093,0,Technology services,Neutral
ZEO,Zeo Energy Corporation,1.74,USD,-5.94594595,1337,0.07361524,85714740.06486486,USD,,-1.7661,USD,-1707.6765609,0,Utilities,
ZEOX,Zeo ScientifiX Inc.,2.45,USD,-3.92156863,101,0.05899188,15544800.58585859,USD,,-0.747,USD,23.6196319,0,Health technology,
ZEPP,Zepp Health Corporation,2.74,USD,-1.08303249,11971,0.57353801,40511250,USD,,-2.4687,USD,6.01873001,0,Consumer durables,Strong buy
ZIVO,"Zivo Bioscience, Inc.",19.5,USD,-1.51515152,2304,2.13135985,72891645,USD,,-4.8701,USD,8.26882146,0,Health technology,
ZKIN,"ZK International Group Co., Ltd",1.395,USD,4.10447761,16000,0.35344822,7203704.00373134,USD,,-0.081,USD,95.82861263,0,Producer manufacturing,
